Argument ID	Text	Labels
A27281	We should ban telemarketing against i don't think that is a good idea to ban telemarketing , there are people working in this kind of jobs and they are good at what they do , most of the time they advertise very well.	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27282	We should ban the Church of Scientology against we have freedom of religion for a reason and banning any religion is wrong.	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27284	We should adopt gender-neutral language against gender-neutral language is political correctness taken to an absurd degree - there is no need to reinvent words and language for the sake of gender equality in an increasingly open society.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]
A27286	We should ban the Church of Scientology against the church of scientology should have the same rights as any other church in  the us	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]
A27287	We should ban factory farming against factory farming is a necessary tactic to provide the food resources our population requires, it does not need to be cruel, it can merely be efficient	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27292	We should legalize organ trade against an organ trade could lead to exploitation of vulnerable people for financial gain.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27293	We should subsidize Wikipedia against we shouldn't give money to a site where anyone can edit articles to give false information.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
A27298	We should ban missionary work against the missionaries bring hope and the word of god to those people forgotten by civilization	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A27299	We should ban cosmetic surgery for minors against cosmetic surgery should be allowed for minor because they may need surgery from an accident or from a deformity that can be fixed before they are old enough to suffer from it.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A27300	We should ban factory farming against we need to feed a large population & factory farming helps ensure we  can do that	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27315	We should abolish the right to keep and bear arms against the right to keep and bear arms is fundamental to our freedom.  we give that right up and we are prisoners to the government.	[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27316	We should cancel pride parades against pride parades may help overcome prejudice and cultural barriers, they are what we need to start educating future generations.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]
A27320	We should subsidize student loans against wider availability of student loans creates a glut of over-educated, under-employed individuals contributing less to society - money would be better investing in vocational education.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]
A27323	We should ban private military companies against we should not ban private military companies because they can provide great protection in many areas of our country	[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27324	We should ban missionary work against missionary work is important because it gives aid to third-world and poor people that might otherwise be ignored by society.	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A27328	We should oppose collectivism against collectivism allows for the group mentality and act to provide a better quality of life equal for the people in a collective government.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A27329	"We should fight for the abolition of nuclear weapons against The theory of ""Mutual Assured Destruction"" is viable today as much as it was in the cold war, and the result is relative peace"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27330	We should introduce compulsory voting against people who have no clue about the issues and people who are not into politics would be voting for someone they know nothing about.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A27335	We should oppose collectivism against We should support collectivism because people have more freedom when they are supported in their choices than when they have to scramble for everything on their own.	[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27338	We should ban private military companies against a lot of private resources are needed for military campaigns, such as weapon manufacture. using a private military company is no different.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]
A27342	We should abolish the right to keep and bear arms against abolishing the right to keep and bear arms would put all innocent people at risk because people who want to kill will find a way to do so and innocent people will be defenseless	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27351	We should subsidize embryonic stem cell research against we don't know what the source of embryonic stem cells is; for all we know, they could be paid for, or harvested from unsuspecting individuals.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]
A27353	We should end the use of economic sanctions against economic sanctions help end bad behaviors.	[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A27355	We should ban algorithmic trading against we should not put up barriers to what is essentially the application of technology and intelligent application of maths to trading. this prevents progression	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A27359	We should stop the development of autonomous cars against autonomous cars will be highly beneficial in reducing the congestion of larger cities	[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A27362	We should legalize organ trade against the organ trade should not be legalized as it encourages the expoitationn of poor people by rich people.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27366	We should subsidize student loans against we should not because it would cost the country millions of pounds and raise everyone's taxes, so the cost of living would go up.	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
A27367	We should prohibit school prayer against freedom of religion should be considered first and foremost even for minors.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
A27368	We should subsidize Wikipedia against if the government provides funding to wikipedia the impartiality and therefore reliability of the information held on there may be compromised	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
A27369	We should cancel pride parades against we need to support price parades because everyone has the right to celebrate their cultures and diversities.	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
A27377	We should subsidize Wikipedia against it is a useful site but no need to subsidize wikipedia. the site can get by with private funding like it has all these years and besides, government has much more important needs to subsidize like health care	[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A27378	We should abolish intellectual property rights against intellectual property rights protects the ideas that will lead to a solid invention/investment and therefore need to be protected, not abolished.	[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A27380	We should adopt atheism against we shouldn't adopt atheism because it can scare people away from religion.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A27381	We should adopt libertarianism against Libertarianism provides little to no support for  those at the bottom and would not attain equitable outcomes for society.	[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27382	We should abolish zoos against zoos are vital for research into species and preventing their extinction and should therefore not be banned.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A27383	We should adopt an austerity regime against doing such a thing will destroy the economy and put people out of jobs	[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27386	We should legalize sex selection against it is immoral & unnatural & should not be legalized	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]
A27392	We should legalize prostitution against Legalizing prostitution would result in an increased number of women being forced into sex slavery. It would also make it harder to hunt down traffickers.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27395	We should legalize cannabis against we shouldn't legalize cannabis because it might get children addicted at a younger age if it's easier to acquire	[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A27397	We should limit judicial activism against judicial activism can be beneficial in some cases.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A27399	We should legalize prostitution against we should not legalize prostitution. it is not right for women or men to make a living by having sex. it will lead to a society in which marriages fall apart and children are harmed in the process.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]
A27414	We should abandon the use of school uniform against the school uniform creates routine and discipline in the students. the use of the school uniform teaches students respect and to follow and comply with the rules	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]
A27428	We should subsidize student loans against student loans shouldn't be subsidized because you're limited in the amount that you can borrow	[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A27431	We should ban fast food against people should have the freedom to eat what hey want.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A27433	We should ban telemarketing against telemarketing allows people that cannot find other jobs to be contributer to the economy and tax base along with the fact that these calls can be ignored with an answering machine or simply join a no-call list.	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A27434	We should legalize prostitution against would increase violence against women ans children.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27438	We should adopt gender-neutral language against this is just taking things too far. people should not be offended by pronouns.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]
A27444	We should abolish safe spaces against safe spaces are sometimes the only place at-risk kids have that make them feel safe.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
A27448	We should legalize organ trade against people with more money buying organs will make poor people get lesser treatment and have longer waits.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27456	We should ban missionary work against missionaries help the less fortunate in third world countries, such as setting up schools and clinics.	[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]
A27457	We should ban the Church of Scientology against i think it should not be forbidden, and let people choose what they want to do	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A27459	We should ban targeted killing against targeted killing saves lives. it reduces our boots on the ground, protecting more of our soldiers and lessens civilian casualties because there's not active war zones full of combact and soldiers.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27460	We should subsidize journalism against journalism subsidized by authoritarian regimes becomes a propaganda machine used to control people, telling them what to think and spreading lies to hide totalitarian regimes' abuses	[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]
A27462	We should ban cosmetic surgery against a ban would only increase the already concerning trend to go to dangerous surgeons abroad	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A27464	We should adopt libertarianism against we shouldn't adopt libertarianism because it means less government intervention for people that need it for example welfare	[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A27465	We should limit judicial activism against we have to respect the view of judges so they need to have the freedom to express judicial activism.	[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A27466	We should ban fast food against Fast food provides people with jobs and is convenient for busy families.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27469	We should ban the Church of Scientology against We should not ban the church of scientology since people should be able to join any religion they want to.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A27474	We should ban the Church of Scientology against everybody has a right to believe whatever wants so church of scientology should be protected and approved.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A27477	We should adopt a zero-tolerance policy in schools against students who are suspended will loose out on classes and might fail exams or even drop out of school as a result.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A27480	We should legalize organ trade against Organ trading would pressure poor people to take great risks with their bodies in exchange for short term gains; it is an unfair position to put them in.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]
A27487	We should legalize sex selection against selecting the sex of babies could lead to an in balance in society demonstrated by china , where the one child policy resulted in  areas where there are  approximately  10 males to 1 female.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
A27492	We should legalize cannabis against it send the wrong message to society that drug use is acceptable	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
A27494	We should introduce compulsory voting against people should be given a choice whether they would like to vote or not, it would be undemocratic to not give the people a choice.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A27497	We should ban telemarketing against telemarketing is still a useful sales tactic	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A28013	We should subsidize student loans against people knew when they took out the loan that they'd have to pay it back.  they should be responsible, just as other people are for mortgages and car loans.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A28015	We should abolish safe spaces against safe spaces are necessary to have a place of safety for all	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A28019	We should adopt gender-neutral language against gender neutral language causes confusion and is taking political correctness too far, by all means allow people to be referred to by their preferred gender but people are not 'neutral.'	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A28020	We should ban whaling against some cultures see whaling as a tradition that is important to their history and custom.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]
A28021	We should prohibit school prayer against we should not prohibit school prayer because this country was founded on christian principals.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28022	We should abandon the use of school uniform against school uniform makes all children look the same, thus reducing bullying.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A28024	We should abolish zoos against zoos are the only way we can preserve endangered species.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A28025	We should ban the use of child actors against child actors are needed in all types of film and movies and therefore should not be banned.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A28026	We should ban fast food against you can't govern what an individual chooses to eat	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A28027	We should subsidize space exploration against space exploration is a bottomless money pit that completely fails to justify the enornomous quantity of revenue pumped into it.	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
