Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Type
A30259	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	train
A30260	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	train
A30262	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	train
A30263	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	train
A30264	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30266	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A30270	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	train
A30271	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	train
A30272	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A30276	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30277	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	train
A30278	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A30279	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A30281	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A30282	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
A30283	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	train
A30284	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	train
A30286	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A30287	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30288	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	train
A30289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A30290	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A30293	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30294	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A30296	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A30299	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	train
A30300	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A30302	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30303	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	train
A30304	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A30305	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	train
A30306	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	train
A30308	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	train
A30310	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30311	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A30312	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A30313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	train
A30314	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30315	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A30316	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A30317	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A30319	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30320	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A30322	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A30323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	train
A30324	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	train
A30326	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A30327	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A30329	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A30330	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A30332	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	train
A30333	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	train
A30334	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	train
A30335	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A30336	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	train
A30337	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A30338	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	train
A30340	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30341	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	train
A30343	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	train
A30344	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	train
A30345	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	train
A30346	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A30348	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	train
A30349	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A30350	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	train
A30352	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A30353	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	train
A30357	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A30358	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	train
A30359	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A30360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	train
A30361	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A30362	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	train
A30363	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	train
A30364	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	train
A30365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	train
A30366	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	train
A30367	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	train
A30368	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A30369	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	train
A30371	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A30373	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A30375	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	train
A30376	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30377	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30378	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A30379	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A30381	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A30382	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30383	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	train
A30386	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	train
A30388	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	train
A30389	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	train
A30390	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	train
A30392	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A30394	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	train
A30396	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	train
A30398	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	train
A30400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
D01011	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D01012	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	train
D01013	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
D01014	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	train
D01015	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	train
D01016	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
D01017	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	train
D01026	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	train
D01027	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	train
D01028	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	train
D01029	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	train
D01030	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D01031	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
D01032	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D01033	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	train
D01034	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	train
D01035	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	train
D01036	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	train
D01037	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	train
D01038	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
D01039	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	train
D01040	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	train
D01041	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
D01042	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
D01051	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	train
D01052	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D01053	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D01054	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
D01055	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	train
D01056	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	train
D01057	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	train
D01058	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	train
D01059	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
D01060	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
D01061	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	train
D01076	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	train
D01077	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D01078	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	train
D01079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	train
D01080	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	train
D01081	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	train
D01082	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	train
D01083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	train
D01084	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	train
D01085	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	train
D01093	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D01094	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	train
D01095	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	train
D01096	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
D01097	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	train
D01102	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	train
D01103	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D01104	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
D01105	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	train
D01106	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	train
D01107	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	train
D01108	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	train
D01109	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D01110	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
D01111	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D01112	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	train
D01113	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	train
D01114	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	train
D01115	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	train
D01116	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	train
D01124	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D01125	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D01126	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	train
D01127	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	train
D01128	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
D01139	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	train
D01140	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	train
D01141	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	train
D02013	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	train
D02014	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	train
D02015	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	train
D02016	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	train
D02017	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	train
D02018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
D02019	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	train
D02020	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
D02021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	train
D02022	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	train
D02023	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	train
D02024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	train
D02025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	train
D02026	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	train
D02027	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	train
D02028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	train
D02029	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	train
D02030	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
D02031	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
D02032	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D02033	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	train
D02034	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	train
D02035	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	train
D02036	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	train
D02037	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	train
D02038	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
D02039	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	train
D02040	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	train
D02047	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D02048	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D02049	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D02050	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D02051	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	train
D02052	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	train
D02053	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	train
D02071	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	train
D02072	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	train
D02073	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	train
D02074	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
D02075	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	train
D02076	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D02077	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	train
D02078	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	train
D02079	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	train
D02080	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
D02081	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	1	train
D02082	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	train
D02083	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	train
D02084	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	train
D02085	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	train
D03001	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	train
D03007	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
D03008	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
D03009	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D03010	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	train
D03011	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D03012	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	train
D03013	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	train
D03014	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	train
D03015	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	train
D03020	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	train
D03021	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
D03022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	train
D03023	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	train
D03024	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	train
D03030	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
D03031	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	train
D03032	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	train
D03033	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
D03034	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	train
D03035	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
D03036	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
D03037	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	train
D03038	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	train
D03039	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
D03041	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	train
D03042	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	train
D03054	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	train
D03055	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	train
D03056	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	train
D03057	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
D03058	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	train
D03059	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	train
D03060	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	train
D27004	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	train
D27005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	train
D27011	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	train
D27012	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	train
D27013	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	train
D27014	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	train
D27015	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
D27016	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	train
D27017	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	train
D27021	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	train
D27022	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D27023	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
D27024	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	train
D27025	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	train
D27026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
D27027	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	train
D27028	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
D27029	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	train
D27030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
D27031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	train
D27032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	train
D27033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	train
D27034	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	train
D27035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
D27036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
D27037	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	train
D27038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
D27039	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	train
D27040	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	train
D27041	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	train
D27044	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
D27045	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
D27046	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
D27047	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
D27048	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D27049	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
D27050	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
D27051	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
D27052	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
D27053	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	train
D27054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	train
D27055	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D27056	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
D27057	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
